row_0,CAZyme
Aq_sp_Aq107_02366,PF00595.25
Aq_sp_Aq107_02367,PF12833.8
Aq_sp_Aq107_02368,PF00144.25
Aq_sp_Aq107_02371,PF07757.14
Aq_sp_Aq107_02372,PF03706.14
Aq_sp_Aq107_02373,PF00535.27
Aq_sp_Aq107_02374,PF12895.8
Aq_sp_Aq107_02375,PF00132.25
Aq_sp_Aq107_02376,PF01408.23
Aq_sp_Aq107_02377,GT2_Glycos_transf_2
Aq_sp_Aq107_02379,PF04960.16
Aq_sp_Aq107_02380,PF03575.18
Aq_sp_Aq107_02381,PF13715.7
Aq_sp_Aq107_02384,PF01433.21
Aq_sp_Aq107_02385,PF02416.17
Aq_sp_Aq107_02386,PF00082.23
Aq_sp_Aq107_02387,PF13578.7
Aq_sp_Aq107_02389,PF18962.1
Aq_sp_Aq107_02390,PF12770.8
Aq_sp_Aq107_02393,COG1595
Aq_sp_Aq107_02394,PF12895.8
Aq_sp_Aq107_02395,PF00266.20
Aq_sp_Aq107_02396,PF12833.8
Aq_sp_Aq107_02397,PF07690.17
Aq_sp_Aq107_02399,PF00127.21
Aq_sp_Aq107_02400,PF02627.21
Aq_sp_Aq107_02401,PF13564.7
Aq_sp_Aq107_02403,PF01266.25
Aq_sp_Aq107_02404,PF00248.22
Aq_sp_Aq107_02405,PF00027.30
Aq_sp_Aq107_02406,PF08241.13
Aq_sp_Aq107_02407,PF01266.25
Aq_sp_Aq107_02408,PF00171.23
Aq_sp_Aq107_02409,PF04116.14
Aq_sp_Aq107_02410,PF00903.26
Aq_sp_Aq107_02411,PF00849.23
Aq_sp_Aq107_02412,PF00561.21
Aq_sp_Aq107_02413,PF07883.12
Aq_sp_Aq107_02415,PF12846.8
Aq_sp_Aq107_02416,PF01042.22
Aq_sp_Aq107_02417,PF13353.7
Aq_sp_Aq107_02418,PF11138.9
Aq_sp_Aq107_02419,PF00733.22
Aq_sp_Aq107_02420,PF01400.25
Aq_sp_Aq107_02421,PF00204.26
Aq_sp_Aq107_02423,PF02866.19
Aq_sp_Aq107_02424,PF00578.22
Aq_sp_Aq107_02426,PF03176.16
Aq_sp_Aq107_02427,GCBM26+GH119
Aq_sp_Aq107_02428,PF02643.16
Aq_sp_Aq107_02429,PF06123.13
Aq_sp_Aq107_02430,PF07099.12
Aq_sp_Aq107_02431,PF05019.14
Aq_sp_Aq107_02432,PF13601.7
Aq_sp_Aq107_02434,PF13715.7
Aq_sp_Aq107_02435,PF00793.21
Aq_sp_Aq107_02436,PF00679.25
Aq_sp_Aq107_02437,PF13480.8
Aq_sp_Aq107_02438,GT0
Aq_sp_Aq107_02439,PF00155.22
Aq_sp_Aq107_02440,PF01943.18
Aq_sp_Aq107_02441,GT4
Aq_sp_Aq107_02442,PF05523.12
Aq_sp_Aq107_02443,GT2_Glycos_transf_2
Aq_sp_Aq107_02444,PF00535.27
Aq_sp_Aq107_02445,PF13640.7
Aq_sp_Aq107_02446,PF08241.13
Aq_sp_Aq107_02447,PF13304.7
Aq_sp_Aq107_02448,PF03062.20
Aq_sp_Aq107_02450,PF12895.8
Aq_sp_Aq107_02451,PF00593.25
Aq_sp_Aq107_02452,PF01551.23
Aq_sp_Aq107_02454,PF03364.21
Aq_sp_Aq107_02456,PF04542.15
Aq_sp_Aq107_02457,PF12833.8
Aq_sp_Aq107_02459,PF07045.12
Aq_sp_Aq107_02460,PF08450.13
Aq_sp_Aq107_02465,PF01979.21
Aq_sp_Aq107_02467,PF09832.10
Aq_sp_Aq107_02468,PF08241.13
Aq_sp_Aq107_02469,PF03692.16
Aq_sp_Aq107_02475,PF01145.26
Aq_sp_Aq107_02477,PF12103.9
Aq_sp_Aq107_02479,PF00196.20
Aq_sp_Aq107_02480,PF02518.27
Aq_sp_Aq107_02481,PF07075.12
Aq_sp_Aq107_02482,PF02687.22
Aq_sp_Aq107_02483,PF00571.29
Aq_sp_Aq107_02484,PF12833.8
Aq_sp_Aq107_02485,PF00578.22
Aq_sp_Aq107_02486,PF11013.9
Aq_sp_Aq107_02487,PF07885.17
Aq_sp_Aq107_02488,PF01235.18
Aq_sp_Aq107_02489,PF12836.8
Aq_sp_Aq107_02490,PF00441.25
Aq_sp_Aq107_02491,PF01289.20
Aq_sp_Aq107_02492,GH13_7
Aq_sp_Aq107_02493,PF00589.23
Aq_sp_Aq107_02494,PF02482.20
Aq_sp_Aq107_02495,PF00009.28
Aq_sp_Aq107_02496,PF00467.30
Aq_sp_Aq107_02497,PF00298.20
Aq_sp_Aq107_02498,PF00687.22
Aq_sp_Aq107_02499,PF00466.21
Aq_sp_Aq107_02500,PF00542.20
Aq_sp_Aq107_02501,PF04563.16
Aq_sp_Aq107_02502,PF04997.13
Aq_sp_Aq107_02503,PF11950.9
Aq_sp_Aq107_02504,PF06127.12
Aq_sp_Aq107_02505,PF00009.28
Aq_sp_Aq107_02506,PF00196.20
Aq_sp_Aq107_02507,PF13675.7
Aq_sp_Aq107_02508,PF07690.17
Aq_sp_Aq107_02509,PF09084.12
Aq_sp_Aq107_02510,PF00528.23
Aq_sp_Aq107_02511,PF00005.28
Aq_sp_Aq107_02512,PF00005.28
Aq_sp_Aq107_02515,PF01578.21
Aq_sp_Aq107_02516,PF05140.15
Aq_sp_Aq107_02518,PF14522.7
Aq_sp_Aq107_02519,PF00970.25
Aq_sp_Aq107_02520,PF11845.9
Aq_sp_Aq107_02521,PF00042.23
Aq_sp_Aq107_02522,PF04324.16
Aq_sp_Aq107_02523,PF03460.18
Aq_sp_Aq107_02524,PF13648.7
Aq_sp_Aq107_02527,PF03572.19
Aq_sp_Aq107_02528,PF13715.7
Aq_sp_Aq107_02529,PF02518.27
Aq_sp_Aq107_02530,PF06463.14
Aq_sp_Aq107_02531,PF01967.22
Aq_sp_Aq107_02532,PF02391.18
Aq_sp_Aq107_02533,PF02597.21
Aq_sp_Aq107_02534,PF12804.8
Aq_sp_Aq107_02535,PF00126.28
Aq_sp_Aq107_02536,PF00994.25
Aq_sp_Aq107_02539,PF09722.11
Aq_sp_Aq107_02540,PF08808.12
Aq_sp_Aq107_02541,PF01431.22
Aq_sp_Aq107_02543,PF00696.29
Aq_sp_Aq107_02544,PF07728.15
Aq_sp_Aq107_02545,PF19081.1
Aq_sp_Aq107_02546,PF00675.21
Aq_sp_Aq107_02547,PF07661.14
Aq_sp_Aq107_02548,PF14065.7
Aq_sp_Aq107_02550,PF04984.15
Aq_sp_Aq107_02551,PF06841.13
Aq_sp_Aq107_02552,PF06841.13
Aq_sp_Aq107_02555,PF04717.13
Aq_sp_Aq107_02556,PF05488.14
Aq_sp_Aq107_02557,PF04965.15
Aq_sp_Aq107_02558,PF04865.15
Aq_sp_Aq107_02562,PF13699.7
Aq_sp_Aq107_02564,PF13699.7
Aq_sp_Aq107_02566,PF01471.19
Aq_sp_Aq107_02567,PF00004.30
Aq_sp_Aq107_02568,PF11199.9
Aq_sp_Aq107_02569,PF01566.19
Aq_sp_Aq107_02570,PF03746.17
Aq_sp_Aq107_02571,PF02682.17
Aq_sp_Aq107_02572,PF02626.16
Aq_sp_Aq107_02575,PF02518.27
Aq_sp_Aq107_02576,PF00196.20
Aq_sp_Aq107_02577,PF00920.22
Aq_sp_Aq107_02578,PF02775.22
Aq_sp_Aq107_02579,PF01842.26
Aq_sp_Aq107_02580,PF02826.20
Aq_sp_Aq107_02581,PF00291.26
Aq_sp_Aq107_02583,PF03061.23
Aq_sp_Aq107_02585,PF01436.22
Aq_sp_Aq107_02586,PF00144.25
Aq_sp_Aq107_02587,PF02646.17
Aq_sp_Aq107_02589,PF13304.7
Aq_sp_Aq107_02590,PF01032.19
Aq_sp_Aq107_02591,PF01497.19
Aq_sp_Aq107_02592,PF01902.18
Aq_sp_Aq107_02593,PF00300.23
Aq_sp_Aq107_02594,PF02654.16
Aq_sp_Aq107_02595,PF02277.18
Aq_sp_Aq107_02596,PF02283.17
Aq_sp_Aq107_02597,PF07715.16
Aq_sp_Aq107_02598,PF03572.19
Aq_sp_Aq107_02599,PF04542.15
Aq_sp_Aq107_02601,PF14060.7
Aq_sp_Aq107_02602,PF14060.7
Aq_sp_Aq107_02603,PF08328.12
Aq_sp_Aq107_02605,PF02146.18
Aq_sp_Aq107_02606,PF04397.16
Aq_sp_Aq107_02607,PF02518.27
Aq_sp_Aq107_02608,PF00072.25
Aq_sp_Aq107_02610,PF13229.7
Aq_sp_Aq107_02611,PF13585.7
Aq_sp_Aq107_02612,PF00574.24
Aq_sp_Aq107_02613,PF02557.18
Aq_sp_Aq107_02614,PF00188.27
Aq_sp_Aq107_02615,PF01435.19
Aq_sp_Aq107_02616,PF00023.31
Aq_sp_Aq107_02617,PF06415.14
Aq_sp_Aq107_02618,PF07638.12
Aq_sp_Aq107_02619,PF16344.6
Aq_sp_Aq107_02621,PF00557.25
Aq_sp_Aq107_02622,PF08241.13
Aq_sp_Aq107_02623,COG1595
Aq_sp_Aq107_02624,PF14108.7
Aq_sp_Aq107_02626,PF06580.14
Aq_sp_Aq107_02627,PF04397.16
Aq_sp_Aq107_02628,PF02424.16
Aq_sp_Aq107_02630,PF13715.7
Aq_sp_Aq107_02631,PF16138.6
Aq_sp_Aq107_02632,PF00025.22
Aq_sp_Aq107_02633,PF02518.27
Aq_sp_Aq107_02634,PF00196.20
Aq_sp_Aq107_02635,PF00041.22
Aq_sp_Aq107_02637,PF13505.7
Aq_sp_Aq107_02638,PF00970.25
Aq_sp_Aq107_02639,PF02508.15
Aq_sp_Aq107_02640,PF02508.15
Aq_sp_Aq107_02641,PF04205.15
Aq_sp_Aq107_02642,PF03116.16
Aq_sp_Aq107_02643,PF05896.12
Aq_sp_Aq107_02644,PF17116.6
Aq_sp_Aq107_02645,PF12412.9
Aq_sp_Aq107_02646,PF04379.15
Aq_sp_Aq107_02648,PF05742.13
Aq_sp_Aq107_02649,PF00171.23
Aq_sp_Aq107_02650,PF00583.26
Aq_sp_Aq107_02651,PF07690.17
Aq_sp_Aq107_02652,PF02527.16
Aq_sp_Aq107_02653,PF00487.25
Aq_sp_Aq107_02654,PF00155.22
Aq_sp_Aq107_02656,PF02386.17
Aq_sp_Aq107_02657,PF13460.7
Aq_sp_Aq107_02658,PF00144.25
Aq_sp_Aq107_02659,PF00561.21
Aq_sp_Aq107_02660,PF08241.13
Aq_sp_Aq107_02661,PF13505.7
Aq_sp_Aq107_02662,PF00588.20
Aq_sp_Aq107_02663,PF01103.24
Aq_sp_Aq107_02664,PF01116.21
Aq_sp_Aq107_02665,PF01039.23
Aq_sp_Aq107_02667,PF00312.23
Aq_sp_Aq107_02668,PF00013.30
Aq_sp_Aq107_02669,PL6
Aq_sp_Aq107_02672,PF00487.25
Aq_sp_Aq107_02673,PF00487.25
Aq_sp_Aq107_02677,PF07638.12
Aq_sp_Aq107_02680,PF00140.21
Aq_sp_Aq107_02681,PF04940.13
Aq_sp_Aq107_02682,PF04940.13
Aq_sp_Aq107_02683,PF04940.13
Aq_sp_Aq107_02684,PF00834.20
Aq_sp_Aq107_02685,PF01266.25
Aq_sp_Aq107_02687,PF01027.21
Aq_sp_Aq107_02688,PF06167.13
Aq_sp_Aq107_02689,PF00753.28
Aq_sp_Aq107_02690,PF00403.27
Aq_sp_Aq107_02691,PF04116.14
Aq_sp_Aq107_02692,PF00708.19
Aq_sp_Aq107_02693,PF00582.27
Aq_sp_Aq107_02694,PF01791.10
Aq_sp_Aq107_02695,PF00578.22
Aq_sp_Aq107_02696,PF06197.14
Aq_sp_Aq107_02700,PF02518.27
Aq_sp_Aq107_02701,PF00027.30
Aq_sp_Aq107_02702,PF00582.27
Aq_sp_Aq107_02703,PF04055.22
Aq_sp_Aq107_02704,PF13386.7
Aq_sp_Aq107_02705,PF05751.12
Aq_sp_Aq107_02706,PF13237.7
Aq_sp_Aq107_02707,PF13442.7
Aq_sp_Aq107_02708,PF00115.21
Aq_sp_Aq107_02711,PF01810.19
Aq_sp_Aq107_02712,PF00560.34
Aq_sp_Aq107_02716,PF03572.19
Aq_sp_Aq107_02717,PF08388.12
Aq_sp_Aq107_02719,PF00144.25
Aq_sp_Aq107_02720,PF09234.11
Aq_sp_Aq107_02722,PF12833.8
Aq_sp_Aq107_02723,PF00106.26
Aq_sp_Aq107_02724,PF07045.12
Aq_sp_Aq107_02726,PF00753.28
Aq_sp_Aq107_02727,PF08327.12
Aq_sp_Aq107_02729,PF12833.8
Aq_sp_Aq107_02730,PF02517.17
Aq_sp_Aq107_02731,PF00144.25
Aq_sp_Aq107_02732,PF00756.21
Aq_sp_Aq107_02736,PF04542.15
Aq_sp_Aq107_02737,PF02567.17
Aq_sp_Aq107_02738,PF00027.30
Aq_sp_Aq107_02742,PF04542.15
Aq_sp_Aq107_02745,PF14240.7
Aq_sp_Aq107_02747,PF04397.16
Aq_sp_Aq107_02748,PF02517.17
Aq_sp_Aq107_02749,PF00805.23
Aq_sp_Aq107_02752,PF01987.18
Aq_sp_Aq107_02753,PF01522.22
Aq_sp_Aq107_02754,PF00560.34
Aq_sp_Aq107_02755,PF12158.9
Aq_sp_Aq107_02756,PL7_5
Aq_sp_Aq107_02757,PF00106.26
Aq_sp_Aq107_02758,PF00994.25
Aq_sp_Aq107_02759,PF12833.8
Aq_sp_Aq107_02760,COG3324
Aq_sp_Aq107_02762,PF05708.13
Aq_sp_Aq107_02763,PF16925.6
Aq_sp_Aq107_02764,COG2128
Aq_sp_Aq107_02765,PF12833.8
Aq_sp_Aq107_02766,PF06439.12
Aq_sp_Aq107_02767,PF07681.13
Aq_sp_Aq107_02768,PF01243.21
Aq_sp_Aq107_02769,PF12156.9
Aq_sp_Aq107_02770,PF00582.27
Aq_sp_Aq107_02771,PF00582.27
Aq_sp_Aq107_02772,PF00582.27
Aq_sp_Aq107_02773,PF00582.27
Aq_sp_Aq107_02774,PF00582.27
Aq_sp_Aq107_02775,PF00582.27
Aq_sp_Aq107_02778,PF00389.31
Aq_sp_Aq107_02779,PF04143.15
Aq_sp_Aq107_02780,PF04143.15
Aq_sp_Aq107_02781,PF08241.13
Aq_sp_Aq107_02782,PF00027.30
Aq_sp_Aq107_02783,PF00581.21
Aq_sp_Aq107_02784,PF00027.30
Aq_sp_Aq107_02785,PF01734.23
Aq_sp_Aq107_02786,PF00614.23
Aq_sp_Aq107_02787,PF00582.27
Aq_sp_Aq107_02789,PF01544.19
Aq_sp_Aq107_02790,PF00924.19
Aq_sp_Aq107_02791,PF02129.19
Aq_sp_Aq107_02792,PF09424.11
Aq_sp_Aq107_02793,PF12327.9
Aq_sp_Aq107_02794,PF06277.12
Aq_sp_Aq107_02796,PF01225.26
Aq_sp_Aq107_02797,GT28
Aq_sp_Aq107_02798,PF01098.20
Aq_sp_Aq107_02799,PF02875.22
Aq_sp_Aq107_02800,PF00953.22
Aq_sp_Aq107_02801,PF01225.26
Aq_sp_Aq107_02802,PF03793.20
Aq_sp_Aq107_02804,PF01795.20
Aq_sp_Aq107_02805,PF02381.19
Aq_sp_Aq107_02806,PF00561.21
Aq_sp_Aq107_02807,PF01926.24
Aq_sp_Aq107_02810,PF02540.18
Aq_sp_Aq107_02811,PF00196.20
Aq_sp_Aq107_02812,PF10410.10
Aq_sp_Aq107_02813,PF10179.10
Aq_sp_Aq107_02816,PF04542.15
Aq_sp_Aq107_02817,PF03572.19
Aq_sp_Aq107_02818,PF00348.18
Aq_sp_Aq107_02819,PF13394.7
Aq_sp_Aq107_02820,PF16036.6
Aq_sp_Aq107_02821,PF02547.16
Aq_sp_Aq107_02822,PF00275.21
Aq_sp_Aq107_02823,PF03819.18
Aq_sp_Aq107_02825,PF12969.8
Aq_sp_Aq107_02826,PF02580.17
Aq_sp_Aq107_02827,PF01176.20
Aq_sp_Aq107_02828,PF01817.22
Aq_sp_Aq107_02829,PF03807.18
Aq_sp_Aq107_02830,PF00155.22
Aq_sp_Aq107_02831,PF00800.19
Aq_sp_Aq107_02832,PF00155.22
Aq_sp_Aq107_02833,PF01073.20
Aq_sp_Aq107_02834,PF01037.22
Aq_sp_Aq107_02835,GH1
Aq_sp_Aq107_02836,PF13304.7
Aq_sp_Aq107_02837,PF00072.25
Aq_sp_Aq107_02838,PF02518.27
Aq_sp_Aq107_02839,PF00989.26
Aq_sp_Aq107_02840,PF10988.9
Aq_sp_Aq107_02841,PF09411.11
Aq_sp_Aq107_02842,PF02219.18
Aq_sp_Aq107_02843,PF02310.20
Aq_sp_Aq107_02844,PF02574.17
Aq_sp_Aq107_02845,PF00111.28
Aq_sp_Aq107_02846,PF00070.28
Aq_sp_Aq107_02847,PF13241.7
Aq_sp_Aq107_02848,PF00590.21
Aq_sp_Aq107_02849,PF05168.15
Aq_sp_Aq107_02850,PF00009.28
Aq_sp_Aq107_02851,PF01507.20
Aq_sp_Aq107_02852,PF01507.20
Aq_sp_Aq107_02853,PF09834.10
Aq_sp_Aq107_02854,PF01364.19
Aq_sp_Aq107_02855,PF00155.22
Aq_sp_Aq107_02856,PF02566.20
Aq_sp_Aq107_02857,PF00696.29
Aq_sp_Aq107_02858,PF00561.21
Aq_sp_Aq107_02859,PF00155.22
Aq_sp_Aq107_02860,PF02773.17
Aq_sp_Aq107_02866,PF01734.23
Aq_sp_Aq107_02868,PF03625.15
Aq_sp_Aq107_02870,PF12833.8
Aq_sp_Aq107_02871,PF00082.23
Aq_sp_Aq107_02872,PF04978.13
Aq_sp_Aq107_02874,PF13715.7
Aq_sp_Aq107_02875,PF13715.7
Aq_sp_Aq107_02876,PF09697.11
Aq_sp_Aq107_02877,PF13650.7
Aq_sp_Aq107_02878,PF09697.11
Aq_sp_Aq107_02879,PF00578.22
Aq_sp_Aq107_02880,PF02518.27
Aq_sp_Aq107_02881,PF00072.25
Aq_sp_Aq107_02883,PF01712.20
Aq_sp_Aq107_02885,PF09365.11
Aq_sp_Aq107_02886,GT30
Aq_sp_Aq107_02887,PF18962.1
Aq_sp_Aq107_02888,PF00155.22
Aq_sp_Aq107_02890,PF00271.32
Aq_sp_Aq107_02891,PF00561.21
Aq_sp_Aq107_02892,PF01979.21
Aq_sp_Aq107_02893,PF00578.22
Aq_sp_Aq107_02894,PF13585.7
Aq_sp_Aq107_02896,PF17963.2
Aq_sp_Aq107_02897,PF00698.22
Aq_sp_Aq107_02898,PF04397.16
Aq_sp_Aq107_02899,PF06580.14
Aq_sp_Aq107_02900,PL9_2
Aq_sp_Aq107_02901,GH5_2+CBM60
Aq_sp_Aq107_02902,PF01636.24
Aq_sp_Aq107_02903,PF13239.7
Aq_sp_Aq107_02904,PF00266.20
Aq_sp_Aq107_02905,PF18962.1
Aq_sp_Aq107_02906,PF16561.6
Aq_sp_Aq107_02907,PF04248.13
Aq_sp_Aq107_02908,PF10017.10
Aq_sp_Aq107_02909,PF12867.8
Aq_sp_Aq107_02910,PF03544.15
Aq_sp_Aq107_02911,PF00303.20
Aq_sp_Aq107_02912,PF07670.15
Aq_sp_Aq107_02913,PF02577.15
Aq_sp_Aq107_02914,PF01012.22
Aq_sp_Aq107_02915,PF01012.22
Aq_sp_Aq107_02916,PF02780.21
Aq_sp_Aq107_02917,PF13715.7
Aq_sp_Aq107_02918,PF00719.20
Aq_sp_Aq107_02919,PF03030.17
Aq_sp_Aq107_02920,PF09949.10
Aq_sp_Aq107_02921,PF12844.8
Aq_sp_Aq107_02922,PF04480.13
Aq_sp_Aq107_02923,PF04055.22
Aq_sp_Aq107_02924,PF13566.7
Aq_sp_Aq107_02926,PF00881.25
Aq_sp_Aq107_02927,PF08241.13
Aq_sp_Aq107_02929,PF00805.23
Aq_sp_Aq107_02932,COG1595
Aq_sp_Aq107_02933,PF00082.23
Aq_sp_Aq107_02934,PF12770.8
Aq_sp_Aq107_02935,PF18962.1
Aq_sp_Aq107_02937,PF18962.1
Aq_sp_Aq107_02943,PF17293.3
Aq_sp_Aq107_02945,PF00326.22
Aq_sp_Aq107_02946,PF12833.8
Aq_sp_Aq107_02947,PF04542.15
Aq_sp_Aq107_02948,PF18962.1
Aq_sp_Aq107_02949,PF01839.24
Aq_sp_Aq107_02950,PF06271.13
Aq_sp_Aq107_02952,PF13505.7
Aq_sp_Aq107_02955,PF12728.8
Aq_sp_Aq107_02957,PF02310.20
Aq_sp_Aq107_02958,PF04893.18
Aq_sp_Aq107_02959,PF11342.9
Aq_sp_Aq107_02961,PF03168.14
Aq_sp_Aq107_02972,PF05257.17
Aq_sp_Aq107_02975,PF04002.16
Aq_sp_Aq107_02976,PF00145.18
Aq_sp_Aq107_02979,PF00270.30
Aq_sp_Aq107_02980,PF00561.21
Aq_sp_Aq107_02981,PF00196.20
Aq_sp_Aq107_02985,PF00149.29
Aq_sp_Aq107_02986,PF02086.16
Aq_sp_Aq107_02987,PF01624.21
Aq_sp_Aq107_02988,PF00588.20
Aq_sp_Aq107_02989,PF01244.22
Aq_sp_Aq107_02990,PF01712.20
Aq_sp_Aq107_02991,PF02592.16
Aq_sp_Aq107_02992,PF13502.7
Aq_sp_Aq107_02999,PF01810.19
Aq_sp_Aq107_03000,PF00155.22
Aq_sp_Aq107_03001,PF10977.9
Aq_sp_Aq107_03002,PF03321.14
Aq_sp_Aq107_03004,PF00004.30
Aq_sp_Aq107_03005,PF00574.24
Aq_sp_Aq107_03006,PF05698.15
Aq_sp_Aq107_03007,PF04020.14
Aq_sp_Aq107_03008,PF13472.7
Aq_sp_Aq107_03009,PF13505.7
Aq_sp_Aq107_03010,PF00561.21
Aq_sp_Aq107_03011,PF03740.14
Aq_sp_Aq107_03012,PF00571.29
Aq_sp_Aq107_03013,PF01513.22
Aq_sp_Aq107_03015,PF01255.20
Aq_sp_Aq107_03016,PF01103.24
Aq_sp_Aq107_03017,PF03938.15
Aq_sp_Aq107_03018,PF03938.15
Aq_sp_Aq107_03019,PF01177.23
Aq_sp_Aq107_03021,PF04397.16
Aq_sp_Aq107_03022,PF06580.14
Aq_sp_Aq107_03023,PF00092.29
Aq_sp_Aq107_03024,PF00581.21
Aq_sp_Aq107_03025,PF11751.9
Aq_sp_Aq107_03026,PF08712.12
Aq_sp_Aq107_03027,PF07311.13
Aq_sp_Aq107_03029,PF00814.26
Aq_sp_Aq107_03030,PF00364.23
Aq_sp_Aq107_03031,PF02321.19
Aq_sp_Aq107_03032,PF13533.7
Aq_sp_Aq107_03033,PF02687.22
Aq_sp_Aq107_03034,PF02687.22
Aq_sp_Aq107_03035,PF13304.7
Aq_sp_Aq107_03036,PF10067.10
Aq_sp_Aq107_03037,PF00578.22
Aq_sp_Aq107_03039,PF03626.15
Aq_sp_Aq107_03040,PF00510.19
Aq_sp_Aq107_03041,PF00510.19
Aq_sp_Aq107_03042,PF01040.19
Aq_sp_Aq107_03043,PF03544.15
Aq_sp_Aq107_03044,PF03544.15
Aq_sp_Aq107_03045,PF03544.15
Aq_sp_Aq107_03046,PF03544.15
Aq_sp_Aq107_03047,PF01597.20
Aq_sp_Aq107_03048,PF14349.7
Aq_sp_Aq107_03049,PF00633.24
Aq_sp_Aq107_03050,PF00390.20
Aq_sp_Aq107_03051,GH37
Aq_sp_Aq107_03052,PF00474.18
Aq_sp_Aq107_03053,PF08331.11
Aq_sp_Aq107_03054,PF13508.8
Aq_sp_Aq107_03056,PF00067.23
Aq_sp_Aq107_03057,PF00004.30
Aq_sp_Aq107_03058,PF00115.21
Aq_sp_Aq107_03059,PF00116.21
Aq_sp_Aq107_03061,PF13442.7
Aq_sp_Aq107_03062,PF11821.9
Aq_sp_Aq107_03063,PF03916.15
Aq_sp_Aq107_03064,PF13237.7
Aq_sp_Aq107_03065,PF14522.7
Aq_sp_Aq107_03066,PF05036.14
Aq_sp_Aq107_03067,PF00009.28
Aq_sp_Aq107_03068,PF13184.7
Aq_sp_Aq107_03069,PF02576.18
Aq_sp_Aq107_03070,PF00582.27
Aq_sp_Aq107_03071,PF11028.9
Aq_sp_Aq107_03072,GCE4
Aq_sp_Aq107_03073,PF00085.21
Aq_sp_Aq107_03074,PF00149.29
Aq_sp_Aq107_03075,PF01367.21
Aq_sp_Aq107_03076,PF03741.17
Aq_sp_Aq107_03077,PF13648.7
Aq_sp_Aq107_03078,PF00144.25
Aq_sp_Aq107_03079,GCBM9
Aq_sp_Aq107_03080,PF00572.19
Aq_sp_Aq107_03081,PF00380.20
Aq_sp_Aq107_03082,PF00318.21
Aq_sp_Aq107_03083,PF00889.20
Aq_sp_Aq107_03084,PF00696.29
Aq_sp_Aq107_03085,PF01765.20
Aq_sp_Aq107_03086,PF13715.7
Aq_sp_Aq107_03087,PF00873.20
Aq_sp_Aq107_03088,PF00152.21
Aq_sp_Aq107_03090,PF00023.31
Aq_sp_Aq107_03091,PF04397.16
Aq_sp_Aq107_03092,PF06580.14
Aq_sp_Aq107_03093,PF00144.25
Aq_sp_Aq107_03094,PF13715.7
Aq_sp_Aq107_03095,PF12844.8
Aq_sp_Aq107_03097,PF04012.13
Aq_sp_Aq107_03098,PF01906.18
Aq_sp_Aq107_03099,PF07290.12
Aq_sp_Aq107_03100,COG2268
Aq_sp_Aq107_03103,PF00004.30
Aq_sp_Aq107_03105,PF13229.7
Aq_sp_Aq107_03107,GCBM6
Aq_sp_Aq107_03108,PF13463.7
Aq_sp_Aq107_03109,PF00583.26
Aq_sp_Aq107_03110,GCBM21
Aq_sp_Aq107_03111,PF16760.6
Aq_sp_Aq107_03114,PF02518.27
Aq_sp_Aq107_03115,PF00196.20
Aq_sp_Aq107_03116,PF00309.21
Aq_sp_Aq107_03118,PF13568.7
Aq_sp_Aq107_03119,PF02472.17
Aq_sp_Aq107_03120,PF02472.17
Aq_sp_Aq107_03121,PF02472.17
Aq_sp_Aq107_03122,PF02472.17
Aq_sp_Aq107_03124,PF01618.17
Aq_sp_Aq107_03125,PF00710.21
Aq_sp_Aq107_03126,PF01026.22
Aq_sp_Aq107_03127,PF14559.7
Aq_sp_Aq107_03128,PF04542.15
Aq_sp_Aq107_03130,PF00801.21
Aq_sp_Aq107_03131,PF12770.8
Aq_sp_Aq107_03132,PF13650.7
Aq_sp_Aq107_03133,PF07484.13
Aq_sp_Aq107_03134,PF13458.7
Aq_sp_Aq107_03137,PF09413.11
Aq_sp_Aq107_03138,PF01145.26
Aq_sp_Aq107_03139,PF00156.28
Aq_sp_Aq107_03141,PF07715.16
Aq_sp_Aq107_03142,PF03965.17
Aq_sp_Aq107_03143,PF01699.25
Aq_sp_Aq107_03144,PF00120.25
Aq_sp_Aq107_03145,PF00120.25
Aq_sp_Aq107_03146,PF07012.13
Aq_sp_Aq107_03147,PF07012.13
Aq_sp_Aq107_03148,PF10627.10
Aq_sp_Aq107_03149,PF10614.10
Aq_sp_Aq107_03150,PF03783.15
Aq_sp_Aq107_03151,PF13715.7
Aq_sp_Aq107_03152,PF02769.23
Aq_sp_Aq107_03153,PF01625.22
Aq_sp_Aq107_03154,PF07853.12
Aq_sp_Aq107_03155,PF03462.19
Aq_sp_Aq107_03156,PF08787.12
Aq_sp_Aq107_03157,PF01839.24
Aq_sp_Aq107_03158,PF01790.19
Aq_sp_Aq107_03159,PF09190.12
Aq_sp_Aq107_03160,PF01227.23
Aq_sp_Aq107_03161,PF13585.7
Aq_sp_Aq107_03162,PF13585.7
Aq_sp_Aq107_03163,PF03349.17
Aq_sp_Aq107_03165,PF03129.21
Aq_sp_Aq107_03166,PF01649.19
Aq_sp_Aq107_03168,GT0+GT4
Aq_sp_Aq107_03169,PF02591.16
Aq_sp_Aq107_03170,PF01784.19
Aq_sp_Aq107_03171,PF02606.15
Aq_sp_Aq107_03172,PF02518.27
Aq_sp_Aq107_03173,PF02800.21
Aq_sp_Aq107_03174,PF04055.22
Aq_sp_Aq107_03175,PF07638.12
Aq_sp_Aq107_03177,PF01565.24
Aq_sp_Aq107_03178,PF00155.22
Aq_sp_Aq107_03179,PF13650.7
