row_0,CAZyme
Aq_sp_Aq349_02398,PF04357.14
Aq_sp_Aq349_02399,PF01513.22
Aq_sp_Aq349_02401,PF00106.26
Aq_sp_Aq349_02402,PF17892.2
Aq_sp_Aq349_02403,GH109
Aq_sp_Aq349_02404,PF10509.10
Aq_sp_Aq349_02405,PF00483.24
Aq_sp_Aq349_02406,PF12833.8
Aq_sp_Aq349_02407,PF00441.25
Aq_sp_Aq349_02408,PF00208.22
Aq_sp_Aq349_02409,PF03600.17
Aq_sp_Aq349_02410,PF01618.17
Aq_sp_Aq349_02411,PF02472.17
Aq_sp_Aq349_02413,PF08245.13
Aq_sp_Aq349_02414,PF00196.20
Aq_sp_Aq349_02415,PF16344.6
Aq_sp_Aq349_02416,PF13715.7
Aq_sp_Aq349_02417,PF12741.8
Aq_sp_Aq349_02418,GH20
Aq_sp_Aq349_02419,PF01731.21
Aq_sp_Aq349_02420,PF02230.17
Aq_sp_Aq349_02421,PF00248.22
Aq_sp_Aq349_02422,PF01261.25
Aq_sp_Aq349_02423,PF00106.26
Aq_sp_Aq349_02424,PF10851.9
Aq_sp_Aq349_02425,PF01225.26
Aq_sp_Aq349_02426,PF03781.17
Aq_sp_Aq349_02428,PF00383.24
Aq_sp_Aq349_02429,PF00676.21
Aq_sp_Aq349_02430,PF00198.24
Aq_sp_Aq349_02431,PF01546.29
Aq_sp_Aq349_02432,PF00106.26
Aq_sp_Aq349_02436,PF14257.7
Aq_sp_Aq349_02437,PF10263.10
Aq_sp_Aq349_02438,PF00483.24
Aq_sp_Aq349_02439,PF04087.15
Aq_sp_Aq349_02440,PF00583.26
Aq_sp_Aq349_02442,PF14091.7
Aq_sp_Aq349_02443,PF00561.21
Aq_sp_Aq349_02444,PF02311.20
Aq_sp_Aq349_02446,PF01638.18
Aq_sp_Aq349_02447,PF00293.29
Aq_sp_Aq349_02448,PF05163.13
Aq_sp_Aq349_02449,PF03795.15
Aq_sp_Aq349_02450,PF00155.22
Aq_sp_Aq349_02451,PF02311.20
Aq_sp_Aq349_02452,PF00701.23
Aq_sp_Aq349_02453,PF01810.19
Aq_sp_Aq349_02454,PF13304.7
Aq_sp_Aq349_02455,PF02405.17
Aq_sp_Aq349_02456,PF01663.23
Aq_sp_Aq349_02457,PF01593.25
Aq_sp_Aq349_02458,PF00106.26
Aq_sp_Aq349_02459,PF13022.7
Aq_sp_Aq349_02460,PF00578.22
Aq_sp_Aq349_02461,GT2_Glycos_transf_2
Aq_sp_Aq349_02463,PF08545.11
Aq_sp_Aq349_02464,COG2346
Aq_sp_Aq349_02465,PF01212.22
Aq_sp_Aq349_02467,PF04542.15
Aq_sp_Aq349_02468,COG4276
Aq_sp_Aq349_02469,PF08338.12
Aq_sp_Aq349_02470,PF02353.21
Aq_sp_Aq349_02472,PF01022.21
Aq_sp_Aq349_02473,PF00041.22
Aq_sp_Aq349_02474,PF01432.21
Aq_sp_Aq349_02475,PF00731.21
Aq_sp_Aq349_02476,PF02222.23
Aq_sp_Aq349_02477,PF13207.7
Aq_sp_Aq349_02478,PF02421.19
Aq_sp_Aq349_02485,PF02627.21
Aq_sp_Aq349_02486,PF02469.23
Aq_sp_Aq349_02487,PF09601.11
Aq_sp_Aq349_02488,PF00207.23
Aq_sp_Aq349_02489,PF01225.26
Aq_sp_Aq349_02490,PF07606.12
Aq_sp_Aq349_02492,PF04002.16
Aq_sp_Aq349_02494,PF13419.7
Aq_sp_Aq349_02496,PF18990.1
Aq_sp_Aq349_02498,PF00004.30
Aq_sp_Aq349_02500,PF01694.23
Aq_sp_Aq349_02501,PF00588.20
Aq_sp_Aq349_02503,PF13715.7
Aq_sp_Aq349_02504,PF12741.8
Aq_sp_Aq349_02505,PF13715.7
Aq_sp_Aq349_02506,PF00164.26
Aq_sp_Aq349_02507,PF00177.22
Aq_sp_Aq349_02508,PF00679.25
Aq_sp_Aq349_02509,PF00338.23
Aq_sp_Aq349_02510,PF00297.23
Aq_sp_Aq349_02511,PF00573.23
Aq_sp_Aq349_02512,PF00276.21
Aq_sp_Aq349_02513,PF00181.24
Aq_sp_Aq349_02514,PF00203.22
Aq_sp_Aq349_02515,PF00237.20
Aq_sp_Aq349_02516,PF07650.18
Aq_sp_Aq349_02517,PF00252.19
Aq_sp_Aq349_02518,PF00831.24
Aq_sp_Aq349_02519,PF00238.20
Aq_sp_Aq349_02520,PF00467.30
Aq_sp_Aq349_02521,PF00281.20
Aq_sp_Aq349_02522,PF00253.22
Aq_sp_Aq349_02523,PF00410.20
Aq_sp_Aq349_02524,PF00347.24
Aq_sp_Aq349_02525,PF00861.23
Aq_sp_Aq349_02526,PF00333.21
Aq_sp_Aq349_02527,PF00828.20
Aq_sp_Aq349_02528,PF00344.21
Aq_sp_Aq349_02529,PF01176.20
Aq_sp_Aq349_02530,PF00416.23
Aq_sp_Aq349_02531,PF00411.20
Aq_sp_Aq349_02532,PF00163.20
Aq_sp_Aq349_02533,PF01000.27
Aq_sp_Aq349_02534,PF01196.20
Aq_sp_Aq349_02535,PF00988.23
Aq_sp_Aq349_02536,PF00113.23
Aq_sp_Aq349_02537,PF00285.22
Aq_sp_Aq349_02538,PF00491.22
Aq_sp_Aq349_02539,PF02274.18
Aq_sp_Aq349_02540,PF02082.21
Aq_sp_Aq349_02541,PF06206.12
Aq_sp_Aq349_02542,PF03485.17
Aq_sp_Aq349_02543,PF00583.26
Aq_sp_Aq349_02544,PF01656.24
Aq_sp_Aq349_02545,PF00763.24
Aq_sp_Aq349_02547,PF01625.22
Aq_sp_Aq349_02548,PF00006.26
Aq_sp_Aq349_02549,PF14126.7
Aq_sp_Aq349_02550,PF12850.8
Aq_sp_Aq349_02551,PF01416.21
Aq_sp_Aq349_02552,PF00664.24
Aq_sp_Aq349_02553,PF12412.9
Aq_sp_Aq349_02554,PF02457.17
Aq_sp_Aq349_02555,PF00809.23
Aq_sp_Aq349_02556,PF07659.12
Aq_sp_Aq349_02557,PF07681.13
Aq_sp_Aq349_02558,PF00528.23
Aq_sp_Aq349_02559,PF00121.19
Aq_sp_Aq349_02560,PF13489.7
Aq_sp_Aq349_02561,PF02617.18
Aq_sp_Aq349_02562,PF12388.9
Aq_sp_Aq349_02564,PF07044.12
Aq_sp_Aq349_02565,PF00873.20
Aq_sp_Aq349_02566,PF16925.6
Aq_sp_Aq349_02567,PF00190.23
Aq_sp_Aq349_02568,PF02525.18
Aq_sp_Aq349_02569,PF04542.15
Aq_sp_Aq349_02570,PF12833.8
Aq_sp_Aq349_02571,PF00144.25
Aq_sp_Aq349_02572,PF04264.14
Aq_sp_Aq349_02574,PF05141.13
Aq_sp_Aq349_02575,PF02668.17
Aq_sp_Aq349_02576,PF01494.20
Aq_sp_Aq349_02577,PF07366.13
Aq_sp_Aq349_02578,PF12710.8
Aq_sp_Aq349_02579,COG4278
Aq_sp_Aq349_02581,PF13715.7
Aq_sp_Aq349_02582,PF14298.7
Aq_sp_Aq349_02583,PF13304.7
Aq_sp_Aq349_02584,PF12679.8
Aq_sp_Aq349_02585,PF12679.8
Aq_sp_Aq349_02586,GCBM9
Aq_sp_Aq349_02587,PF01554.19
Aq_sp_Aq349_02588,PF13649.7
Aq_sp_Aq349_02589,PF01475.20
Aq_sp_Aq349_02592,PF00041.22
Aq_sp_Aq349_02593,PF01145.26
Aq_sp_Aq349_02594,PF00156.28
Aq_sp_Aq349_02596,PF05569.12
Aq_sp_Aq349_02597,PF03965.17
Aq_sp_Aq349_02598,PF05572.14
Aq_sp_Aq349_02599,PF04397.16
Aq_sp_Aq349_02600,PF06580.14
Aq_sp_Aq349_02601,PF01699.25
Aq_sp_Aq349_02602,PF00120.25
Aq_sp_Aq349_02603,PF00120.25
Aq_sp_Aq349_02604,PF07012.13
Aq_sp_Aq349_02605,PF07012.13
Aq_sp_Aq349_02606,PF10627.10
Aq_sp_Aq349_02607,PF10614.10
Aq_sp_Aq349_02608,PF03783.15
Aq_sp_Aq349_02609,PF13715.7
Aq_sp_Aq349_02610,PF02769.23
Aq_sp_Aq349_02612,PF07883.12
Aq_sp_Aq349_02615,PF07690.17
Aq_sp_Aq349_02617,PF14526.7
Aq_sp_Aq349_02618,PF01979.21
Aq_sp_Aq349_02619,PF03462.19
Aq_sp_Aq349_02620,PF01790.19
Aq_sp_Aq349_02621,PF09190.12
Aq_sp_Aq349_02622,PF01227.23
Aq_sp_Aq349_02623,PF13585.7
Aq_sp_Aq349_02624,COG2067
Aq_sp_Aq349_02626,PF03129.21
Aq_sp_Aq349_02627,PF01649.19
Aq_sp_Aq349_02629,GT0+GT2+GT4
Aq_sp_Aq349_02630,PF02591.16
Aq_sp_Aq349_02631,PF01784.19
Aq_sp_Aq349_02632,PF02606.15
Aq_sp_Aq349_02633,PF02518.27
Aq_sp_Aq349_02634,PF02800.21
Aq_sp_Aq349_02635,PF04055.22
Aq_sp_Aq349_02636,PF07638.12
Aq_sp_Aq349_02637,PF01565.24
Aq_sp_Aq349_02638,PF00155.22
Aq_sp_Aq349_02639,PF13650.7
Aq_sp_Aq349_02640,PF15780.6
Aq_sp_Aq349_02641,PF08264.14
Aq_sp_Aq349_02642,PF02666.16
Aq_sp_Aq349_02643,PF01148.21
Aq_sp_Aq349_02644,PF02589.16
Aq_sp_Aq349_02645,PF00004.30
Aq_sp_Aq349_02646,PF02410.16
Aq_sp_Aq349_02647,PF03099.20
Aq_sp_Aq349_02649,PF00156.28
Aq_sp_Aq349_02650,PF00293.29
Aq_sp_Aq349_02651,PF04972.18
Aq_sp_Aq349_02652,GH18
Aq_sp_Aq349_02654,PF00916.21
Aq_sp_Aq349_02656,PF01790.19
Aq_sp_Aq349_02657,PF07007.13
Aq_sp_Aq349_02658,PF13353.7
Aq_sp_Aq349_02660,PF03259.18
Aq_sp_Aq349_02662,PF14526.7
Aq_sp_Aq349_02663,PF00903.26
Aq_sp_Aq349_02664,PF01467.27
Aq_sp_Aq349_02665,PF02222.23
Aq_sp_Aq349_02666,PF03793.20
Aq_sp_Aq349_02667,PF00849.23
Aq_sp_Aq349_02668,PF12833.8
Aq_sp_Aq349_02669,PF01979.21
Aq_sp_Aq349_02670,PF00313.23
Aq_sp_Aq349_02671,GH99
Aq_sp_Aq349_02672,PF12681.8
Aq_sp_Aq349_02673,PF03883.15
Aq_sp_Aq349_02674,PF04290.13
Aq_sp_Aq349_02675,PF06808.13
Aq_sp_Aq349_02676,PF03480.14
Aq_sp_Aq349_02679,PF02222.23
Aq_sp_Aq349_02680,PF12895.8
Aq_sp_Aq349_02681,PF00578.22
Aq_sp_Aq349_02682,PF00196.20
Aq_sp_Aq349_02683,PF13472.7
Aq_sp_Aq349_02684,PF13472.7
Aq_sp_Aq349_02685,PF03062.20
Aq_sp_Aq349_02686,PF00903.26
Aq_sp_Aq349_02689,PF11617.9
Aq_sp_Aq349_02691,COG3663
Aq_sp_Aq349_02692,PF17070.6
Aq_sp_Aq349_02695,PF01145.26
Aq_sp_Aq349_02696,PF06940.12
Aq_sp_Aq349_02698,PF00290.21
Aq_sp_Aq349_02699,PF00291.26
Aq_sp_Aq349_02700,PF00697.23
Aq_sp_Aq349_02701,PF00218.22
Aq_sp_Aq349_02703,PF00591.22
Aq_sp_Aq349_02704,PF00117.29
Aq_sp_Aq349_02705,PF04715.14
Aq_sp_Aq349_02706,PF04264.14
Aq_sp_Aq349_02707,PF13463.7
Aq_sp_Aq349_02708,PF00578.22
Aq_sp_Aq349_02709,PF00578.22
Aq_sp_Aq349_02710,PF00581.21
Aq_sp_Aq349_02711,PF00581.21
Aq_sp_Aq349_02712,PF00480.21
Aq_sp_Aq349_02713,GH92
Aq_sp_Aq349_02714,PF07690.17
Aq_sp_Aq349_02715,PF00480.21
Aq_sp_Aq349_02716,GH92
Aq_sp_Aq349_02717,PF14322.7
Aq_sp_Aq349_02718,PF13715.7
Aq_sp_Aq349_02719,PF01037.22
Aq_sp_Aq349_02720,GCBM32
Aq_sp_Aq349_02721,PF13715.7
Aq_sp_Aq349_02722,PF12741.8
Aq_sp_Aq349_02723,PF00701.23
Aq_sp_Aq349_02724,PF00171.23
Aq_sp_Aq349_02725,PF05195.17
Aq_sp_Aq349_02726,PF01321.19
Aq_sp_Aq349_02727,PF05544.12
Aq_sp_Aq349_02728,PF02423.16
Aq_sp_Aq349_02729,PF05577.13
Aq_sp_Aq349_02731,PF00027.30
Aq_sp_Aq349_02732,PF00561.21
Aq_sp_Aq349_02733,PF13545.7
Aq_sp_Aq349_02734,PF00930.22
Aq_sp_Aq349_02737,PF00656.23
Aq_sp_Aq349_02739,PF02518.27
Aq_sp_Aq349_02740,PF00196.20
Aq_sp_Aq349_02742,GT2_Glycos_transf_2
Aq_sp_Aq349_02743,PF01323.21
Aq_sp_Aq349_02744,PF05222.16
Aq_sp_Aq349_02745,PF00215.25
Aq_sp_Aq349_02746,PF01497.19
Aq_sp_Aq349_02747,PF13852.7
Aq_sp_Aq349_02748,PF12706.8
Aq_sp_Aq349_02749,PF00023.31
Aq_sp_Aq349_02750,PF00551.20
Aq_sp_Aq349_02751,PF02310.20
Aq_sp_Aq349_02752,COG2909
Aq_sp_Aq349_02753,PF01235.18
Aq_sp_Aq349_02754,PF01037.22
Aq_sp_Aq349_02755,PF04542.15
Aq_sp_Aq349_02757,PF01965.25
Aq_sp_Aq349_02758,PF07690.17
Aq_sp_Aq349_02759,PF07920.12
Aq_sp_Aq349_02760,PF07642.12
Aq_sp_Aq349_02761,PF07642.12
Aq_sp_Aq349_02762,PF00543.23
Aq_sp_Aq349_02763,PF02537.16
Aq_sp_Aq349_02764,PF14526.7
Aq_sp_Aq349_02765,PF03571.16
Aq_sp_Aq349_02767,PF00196.20
Aq_sp_Aq349_02768,PF02518.27
Aq_sp_Aq349_02770,PF00949.22
Aq_sp_Aq349_02771,PF01503.18
Aq_sp_Aq349_02772,PF01063.20
Aq_sp_Aq349_02773,PF16267.6
Aq_sp_Aq349_02774,PF05430.12
Aq_sp_Aq349_02775,PF08338.12
Aq_sp_Aq349_02776,PF04264.14
Aq_sp_Aq349_02777,PF01025.20
Aq_sp_Aq349_02778,PF00226.32
Aq_sp_Aq349_02779,PF13175.7
Aq_sp_Aq349_02780,PF12698.8
Aq_sp_Aq349_02781,PF00924.19
Aq_sp_Aq349_02783,PF00004.30
Aq_sp_Aq349_02786,PF08241.13
Aq_sp_Aq349_02787,PF03976.15
Aq_sp_Aq349_02788,PF01546.29
Aq_sp_Aq349_02790,PF01554.19
Aq_sp_Aq349_02791,PF00691.21
Aq_sp_Aq349_02793,PF01569.22
Aq_sp_Aq349_02794,GT51
Aq_sp_Aq349_02796,PF02311.20
Aq_sp_Aq349_02797,PF01557.19
Aq_sp_Aq349_02798,PF03328.15
Aq_sp_Aq349_02799,PF01557.19
Aq_sp_Aq349_02800,PF00171.23
Aq_sp_Aq349_02801,PF00903.26
Aq_sp_Aq349_02802,PF02962.16
Aq_sp_Aq349_02803,PF00171.23
Aq_sp_Aq349_02804,PF02775.22
Aq_sp_Aq349_02805,PF12850.8
Aq_sp_Aq349_02806,PF00155.22
Aq_sp_Aq349_02808,PF09411.11
Aq_sp_Aq349_02809,PF01656.24
Aq_sp_Aq349_02810,PF11138.9
Aq_sp_Aq349_02811,PF08281.13
Aq_sp_Aq349_02814,PF18962.1
Aq_sp_Aq349_02816,PF04542.15
Aq_sp_Aq349_02818,PF05572.14
Aq_sp_Aq349_02819,PF13675.7
Aq_sp_Aq349_02820,PF07517.15
Aq_sp_Aq349_02821,PF11387.9
Aq_sp_Aq349_02822,PF01923.19
Aq_sp_Aq349_02823,PF00583.26
Aq_sp_Aq349_02824,PF02132.16
Aq_sp_Aq349_02825,PF00198.24
Aq_sp_Aq349_02826,PF07690.17
Aq_sp_Aq349_02828,PF00950.18
Aq_sp_Aq349_02829,PF00950.18
Aq_sp_Aq349_02830,PF13304.7
Aq_sp_Aq349_02831,PF01297.18
Aq_sp_Aq349_02832,PF13098.7
Aq_sp_Aq349_02833,PF13715.7
Aq_sp_Aq349_02834,PF04023.15
Aq_sp_Aq349_02835,PF00929.25
Aq_sp_Aq349_02836,PF01557.19
Aq_sp_Aq349_02837,COG2198
Aq_sp_Aq349_02838,PF02464.18
Aq_sp_Aq349_02839,PF12146.9
Aq_sp_Aq349_02840,PF00830.20
Aq_sp_Aq349_02841,PF13191.7
Aq_sp_Aq349_02842,PF01425.22
Aq_sp_Aq349_02843,PF10405.10
Aq_sp_Aq349_02845,GT2_Glycos_transf_2
Aq_sp_Aq349_02847,PF16509.6
Aq_sp_Aq349_02848,PF16344.6
Aq_sp_Aq349_02849,PF13715.7
Aq_sp_Aq349_02850,PF00144.25
Aq_sp_Aq349_02851,PF04055.22
Aq_sp_Aq349_02853,PF12388.9
Aq_sp_Aq349_02854,PF02678.17
Aq_sp_Aq349_02856,PF00675.21
Aq_sp_Aq349_02860,PF00005.28
Aq_sp_Aq349_02862,PF01432.21
Aq_sp_Aq349_02863,PF00246.25
Aq_sp_Aq349_02864,PF10079.10
Aq_sp_Aq349_02865,PF14938.7
Aq_sp_Aq349_02866,PF00117.29
Aq_sp_Aq349_02867,PF01476.21
Aq_sp_Aq349_02868,PF06037.12
Aq_sp_Aq349_02869,PF08327.12
Aq_sp_Aq349_02870,PF01979.21
Aq_sp_Aq349_02872,PF02784.17
Aq_sp_Aq349_02873,PF02190.17
Aq_sp_Aq349_02874,PF08442.11
Aq_sp_Aq349_02875,PF06172.12
Aq_sp_Aq349_02878,PF13847.7
Aq_sp_Aq349_02879,PF07308.14
Aq_sp_Aq349_02880,PF05099.14
Aq_sp_Aq349_02881,PF17886.2
Aq_sp_Aq349_02882,PF01145.26
Aq_sp_Aq349_02883,PF10067.10
Aq_sp_Aq349_02884,PF04397.16
Aq_sp_Aq349_02885,PF06580.14
Aq_sp_Aq349_02886,PF13715.7
Aq_sp_Aq349_02887,PF02525.18
Aq_sp_Aq349_02888,PF02962.16
Aq_sp_Aq349_02889,PF00962.23
Aq_sp_Aq349_02890,PF00270.30
Aq_sp_Aq349_02892,PF13585.7
Aq_sp_Aq349_02893,PF13585.7
Aq_sp_Aq349_02894,PF12679.8
Aq_sp_Aq349_02895,PF13304.7
Aq_sp_Aq349_02897,PF03903.14
Aq_sp_Aq349_02899,PF01925.20
Aq_sp_Aq349_02900,PF04245.14
Aq_sp_Aq349_02901,PF05635.12
Aq_sp_Aq349_02902,PF07929.12
Aq_sp_Aq349_02903,PF02628.16
Aq_sp_Aq349_02904,PF01966.23
Aq_sp_Aq349_02905,PF01300.19
Aq_sp_Aq349_02907,PF08241.13
Aq_sp_Aq349_02908,PF13578.7
Aq_sp_Aq349_02910,GT4
Aq_sp_Aq349_02912,PF04397.16
Aq_sp_Aq349_02913,PF06580.14
Aq_sp_Aq349_02914,PF14054.7
Aq_sp_Aq349_02915,PF13715.7
Aq_sp_Aq349_02916,PF00535.27
Aq_sp_Aq349_02917,GT9
Aq_sp_Aq349_02918,PF00132.25
Aq_sp_Aq349_02919,PF03652.16
Aq_sp_Aq349_02920,PF01327.22
Aq_sp_Aq349_02921,PF18347.2
Aq_sp_Aq349_02922,PF06418.15
Aq_sp_Aq349_02923,PF02096.21
Aq_sp_Aq349_02924,PF07661.14
Aq_sp_Aq349_02925,PF02540.18
Aq_sp_Aq349_02926,PF01207.18
Aq_sp_Aq349_02927,GT1
Aq_sp_Aq349_02928,PF03819.18
Aq_sp_Aq349_02929,PF12833.8
Aq_sp_Aq349_02930,PF13715.7
Aq_sp_Aq349_02931,PF14322.7
Aq_sp_Aq349_02932,PF13715.7
Aq_sp_Aq349_02933,PF14322.7
Aq_sp_Aq349_02934,PF03993.13
Aq_sp_Aq349_02935,PF08501.12
Aq_sp_Aq349_02936,PF04018.14
Aq_sp_Aq349_02937,PF04018.14
Aq_sp_Aq349_02938,PF12895.8
Aq_sp_Aq349_02939,PF00202.22
Aq_sp_Aq349_02940,PF03968.15
Aq_sp_Aq349_02941,PF07676.13
Aq_sp_Aq349_02943,PF00709.22
Aq_sp_Aq349_02944,PF01475.20
Aq_sp_Aq349_02945,PF13291.7
Aq_sp_Aq349_02946,PF01435.19
Aq_sp_Aq349_02947,PF00588.20
Aq_sp_Aq349_02948,PF02518.27
Aq_sp_Aq349_02950,PF00453.19
Aq_sp_Aq349_02951,PF00707.23
Aq_sp_Aq349_02952,PF03129.21
Aq_sp_Aq349_02953,PF05593.15
Aq_sp_Aq349_02955,PF03400.14
Aq_sp_Aq349_02956,PF09992.10
Aq_sp_Aq349_02957,PF01979.21
Aq_sp_Aq349_02958,PF16203.6
Aq_sp_Aq349_02959,PF00155.22
Aq_sp_Aq349_02960,GT30
Aq_sp_Aq349_02961,PF09365.11
Aq_sp_Aq349_02962,PF13238.7
Aq_sp_Aq349_02963,PF00072.25
Aq_sp_Aq349_02964,PF02518.27
Aq_sp_Aq349_02965,PF09697.11
Aq_sp_Aq349_02966,PF13715.7
Aq_sp_Aq349_02967,PF03625.15
Aq_sp_Aq349_02969,PF01757.23
Aq_sp_Aq349_02970,PF00041.22
Aq_sp_Aq349_02971,PF04173.14
Aq_sp_Aq349_02974,PF02773.17
Aq_sp_Aq349_02975,PF01053.21
Aq_sp_Aq349_02976,PF00561.21
Aq_sp_Aq349_02977,PF00696.29
Aq_sp_Aq349_02978,PF02566.20
Aq_sp_Aq349_02979,PF00155.22
Aq_sp_Aq349_02980,PF13648.7
Aq_sp_Aq349_02981,PF09834.10
Aq_sp_Aq349_02982,PF01507.20
Aq_sp_Aq349_02983,PF01507.20
Aq_sp_Aq349_02984,PF00009.28
Aq_sp_Aq349_02985,PF05168.15
Aq_sp_Aq349_02986,PF00590.21
Aq_sp_Aq349_02987,PF13241.7
Aq_sp_Aq349_02988,PF03486.15
Aq_sp_Aq349_02989,PF14871.7
Aq_sp_Aq349_02990,PF07786.13
Aq_sp_Aq349_02991,PF00111.28
Aq_sp_Aq349_02992,PF08695.11
Aq_sp_Aq349_02994,PF02574.17
Aq_sp_Aq349_02995,PF02310.20
Aq_sp_Aq349_02996,PF05163.13
Aq_sp_Aq349_02997,PF02219.18
Aq_sp_Aq349_02998,PF09411.11
Aq_sp_Aq349_02999,PF10988.9
Aq_sp_Aq349_03000,PF02518.27
Aq_sp_Aq349_03001,PF00072.25
Aq_sp_Aq349_03002,PF13304.7
Aq_sp_Aq349_03004,PF00487.25
Aq_sp_Aq349_03005,GH1
Aq_sp_Aq349_03006,PF01037.22
Aq_sp_Aq349_03007,PF01073.20
Aq_sp_Aq349_03008,PF00155.22
Aq_sp_Aq349_03009,PF00800.19
Aq_sp_Aq349_03010,PF00155.22
Aq_sp_Aq349_03011,PF02826.20
Aq_sp_Aq349_03012,PF01817.22
Aq_sp_Aq349_03013,PF01176.20
Aq_sp_Aq349_03014,PF02580.17
Aq_sp_Aq349_03015,PF12969.8
Aq_sp_Aq349_03017,PF03819.18
Aq_sp_Aq349_03018,PF00275.21
Aq_sp_Aq349_03019,PF02547.16
Aq_sp_Aq349_03020,PF16036.6
Aq_sp_Aq349_03021,PF13394.7
Aq_sp_Aq349_03022,PF00348.18
Aq_sp_Aq349_03023,PF04542.15
Aq_sp_Aq349_03026,PF00041.22
Aq_sp_Aq349_03027,PF10410.10
Aq_sp_Aq349_03028,PF00196.20
Aq_sp_Aq349_03029,PF02540.18
Aq_sp_Aq349_03032,PF01926.24
Aq_sp_Aq349_03033,PF00561.21
Aq_sp_Aq349_03034,PF02381.19
Aq_sp_Aq349_03035,PF01795.20
Aq_sp_Aq349_03036,PF03793.20
Aq_sp_Aq349_03037,PF01225.26
Aq_sp_Aq349_03038,PF00953.22
Aq_sp_Aq349_03039,PF02875.22
Aq_sp_Aq349_03040,PF01098.20
Aq_sp_Aq349_03041,GT28
Aq_sp_Aq349_03042,PF01225.26
Aq_sp_Aq349_03044,PF06277.12
Aq_sp_Aq349_03045,PF12327.9
Aq_sp_Aq349_03046,PF09424.11
Aq_sp_Aq349_03049,GCBM9
Aq_sp_Aq349_03051,PF06580.14
Aq_sp_Aq349_03052,PF04397.16
Aq_sp_Aq349_03053,PF02518.27
Aq_sp_Aq349_03054,GCBM32+GH5_2
Aq_sp_Aq349_03055,PF01182.21
Aq_sp_Aq349_03056,PF00474.18
Aq_sp_Aq349_03057,PF00483.24
Aq_sp_Aq349_03058,PF10509.10
Aq_sp_Aq349_03059,PF11958.9
Aq_sp_Aq349_03060,PF01839.24
Aq_sp_Aq349_03061,PF14322.7
Aq_sp_Aq349_03062,PF13715.7
Aq_sp_Aq349_03063,GH109
Aq_sp_Aq349_03064,PF02518.27
Aq_sp_Aq349_03066,PF00664.24
Aq_sp_Aq349_03067,PF00364.23
Aq_sp_Aq349_03068,PF02321.19
Aq_sp_Aq349_03069,PF08241.13
Aq_sp_Aq349_03072,PF03301.14
Aq_sp_Aq349_03073,PF06167.13
Aq_sp_Aq349_03074,PF01027.21
Aq_sp_Aq349_03075,PF12831.8
Aq_sp_Aq349_03076,PF18962.1
Aq_sp_Aq349_03077,PF12833.8
Aq_sp_Aq349_03078,PF00834.20
Aq_sp_Aq349_03079,PF04940.13
Aq_sp_Aq349_03080,PF00140.21
Aq_sp_Aq349_03081,PF13505.7
Aq_sp_Aq349_03082,PF07638.12
Aq_sp_Aq349_03084,PF00013.30
Aq_sp_Aq349_03085,PF00312.23
Aq_sp_Aq349_03087,PF01039.23
Aq_sp_Aq349_03088,PF01116.21
Aq_sp_Aq349_03089,PF01103.24
Aq_sp_Aq349_03090,PF00588.20
Aq_sp_Aq349_03091,PF13568.7
Aq_sp_Aq349_03092,PF08241.13
Aq_sp_Aq349_03093,PF13460.7
Aq_sp_Aq349_03094,PF02386.17
Aq_sp_Aq349_03096,PF00155.22
Aq_sp_Aq349_03097,PF00487.25
Aq_sp_Aq349_03098,PF02527.16
Aq_sp_Aq349_03099,PF00724.21
Aq_sp_Aq349_03100,PF01638.18
Aq_sp_Aq349_03101,PF00583.26
Aq_sp_Aq349_03102,PF01266.25
Aq_sp_Aq349_03103,PF00171.23
Aq_sp_Aq349_03104,PF05742.13
Aq_sp_Aq349_03106,PF04379.15
Aq_sp_Aq349_03107,PF12412.9
Aq_sp_Aq349_03108,PF00041.22
Aq_sp_Aq349_03109,PF17116.6
Aq_sp_Aq349_03110,PF05896.12
Aq_sp_Aq349_03111,PF03116.16
Aq_sp_Aq349_03112,PF04205.15
Aq_sp_Aq349_03113,PF02508.15
Aq_sp_Aq349_03114,PF02508.15
Aq_sp_Aq349_03115,PF00970.25
Aq_sp_Aq349_03116,PF04397.16
Aq_sp_Aq349_03118,PF16138.6
Aq_sp_Aq349_03119,PF13505.7
Aq_sp_Aq349_03120,PF04397.16
Aq_sp_Aq349_03121,PF02518.27
Aq_sp_Aq349_03124,PF02424.16
Aq_sp_Aq349_03125,PF01400.25
Aq_sp_Aq349_03126,PF08241.13
Aq_sp_Aq349_03127,PF00557.25
Aq_sp_Aq349_03128,PF14588.7
Aq_sp_Aq349_03129,PF00085.21
Aq_sp_Aq349_03131,PF16344.6
Aq_sp_Aq349_03132,PF07638.12
Aq_sp_Aq349_03133,PF06415.14
Aq_sp_Aq349_03134,PF00023.31
Aq_sp_Aq349_03135,PF00023.31
Aq_sp_Aq349_03136,PF01435.19
Aq_sp_Aq349_03137,PF00188.27
Aq_sp_Aq349_03138,PF02557.18
Aq_sp_Aq349_03139,PF00574.24
Aq_sp_Aq349_03141,PF13585.7
Aq_sp_Aq349_03142,PF13229.7
Aq_sp_Aq349_03143,PF03160.15
Aq_sp_Aq349_03145,PF01391.19
Aq_sp_Aq349_03146,PF03706.14
Aq_sp_Aq349_03147,PF00535.27
Aq_sp_Aq349_03148,PF00515.29
Aq_sp_Aq349_03149,PF08889.12
Aq_sp_Aq349_03150,GT2_Glycos_transf_2
